Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
59tskctgqUmjCWAwhzYAFm,"Looking at Me","Singular Act II","Sabrina Carpenter",2019-07-19,181120,78,,2024-11-16T00:21:50Z,"","Hollywood Records",0.681,0.798,2,-4.367,1,0.0375,0.00398,0.00000511,0.0542,0.516,105.99,4
3jfZ9M23l0L7RxzYMTgBTv,"Looking Out for You","Looking Out for You","Joy Again",2016-01-15,179499,79,,2024-11-16T00:09:24Z,"","Arista Records",0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,4
267nfLfaSSDa9ivHncHynh,"Breathe","Take Shelter","Olly Alexander (Years & Years)",2014-01-01,233228,78,,2024-11-15T06:18:12Z,"","Polydor Records",0.746,0.486,10,-7.004,1,0.0344,0.222,0.00000141,0.123,0.417,92.057,4
3Gq4qo8QepeFNfngKWFZ9k,"Saturday Nights","ALOHA INOHA","INOHA",2024-05-03,176914,56,,2024-11-15T06:08:49Z,"","INOHA Publishing",0.483,0.754,0,-8.176,1,0.0354,0.000705,0.0000445,0.0696,0.895,179.971,4
2x6iNna6wQexggFz8smJcB,"Seventh Heaven","ALOHA INOHA","INOHA",2024-05-03,234499,73,,2024-11-15T06:03:20Z,"","INOHA Publishing",0.431,0.902,7,-6.721,1,0.0699,0.00115,0.00000281,0.343,0.479,162.995,4
4Wt5FkBHyIn4IkTGW2YD1s,"Sparks (Adding Sax Solos To Songs That Don't Need Them)","Sparks (Adding Sax Solos To Songs That Don't Need Them)","Evan Jacobson",2024-10-09,146934,58,,2024-11-10T12:50:29Z,"","RECORDS",0.461,0.342,1,-9.793,1,0.0297,0.913,0.514,0.135,0.172,136.99,3
7C5pKQBh9xr7kCsBT6Y2n8,"Halcyon Age","Angel Youth","Vansire",2018-04-26,193379,61,,2024-11-06T03:08:44Z,"bedroom pop","Vansire",0.627,0.486,11,-9.634,0,0.0307,0.338,0.143,0.188,0.686,93.055,4
7dRACmGQp4NqifP3IJRYE1,"Mella Mella","Vaazhkai (Original Motion Picture Soundtrack)","Ilaiyaraaja,Seetharaman,P. Susheela",1984,241946,38,,2024-11-03T22:20:06Z,"tamil pop,kollywood,telugu pop,devotional,kannada pop,tollywood","Echo Recording Co. Pvt. Ltd.",0.658,0.39,0,-10.594,0,0.109,0.71,0.0677,0.136,0.904,151.736,4
69ycyGKvTYrMROz8kUcsr4,"Nilla Mazhaiye","Nilla Mazhaiye","Vidusan Kaneswaran,Dharrini Santhabavan",2022-01-12,265500,28,,2024-11-03T18:38:06Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Kadal Records",0.529,0.3,7,-13.583,0,0.0385,0.22,0.0000135,0.119,0.361,84.971,4
668cVZDJSRi9XxjPDz6GMd,"Kanne Kanne","Kanne Kanne","Vidusan Kaneswaran,Dharrini Santhabavan",2024-08-15,176842,33,,2024-11-03T18:30:05Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Kadal Records",0.66,0.612,0,-6.122,1,0.0331,0.263,0.0000283,0.0812,0.69,94.996,4
0jrShPYpbKOwDRqtMEsRUn,"A Little Bit of Coffee","A Little Bit of Coffee","Hi-Polar,Vikasso",2022-09-15,195821,4,,2024-11-03T18:00:42Z,"tamil indie,tamil hip hop","Hi-Polar",0.67,0.341,0,-10.365,1,0.0444,0.664,0,0.118,0.762,151.925,4
0jaGepDJ7uPyT7PI35jfYo,"Ninaivilae","Ninaivilae","Vidusan Kaneswaran,Supaveen",2023-06-09,125160,42,,2024-11-01T17:05:05Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Kadal Records",0.625,0.681,7,-6.32,0,0.0371,0.00717,0.0000449,0.296,0.45,156.058,4
29xDloINOqTqrLBDIN1qTu,"Mayilu","Mayilu","Vidusan Kaneswaran,Supaveen",2022-12-10,221714,48,,2024-11-01T14:28:39Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Kadal Records",0.825,0.577,6,-6.767,0,0.0711,0.111,0,0.0859,0.273,105.065,4
2RiBogNRfulkNf7fVbPOrJ,"Saturday Sun","Nation of Two","Vance Joy",2018-02-23,214720,70,,2024-10-27T15:11:10Z,"folk pop","Atlantic Records",0.637,0.864,8,-4.381,1,0.0468,0.484,0,0.222,0.706,99.995,4
4U6Mq3JeRNyrNdG70cPsyJ,"Holidays","Holidays","Conan Gray",2024-10-18,221666,59,,2024-10-27T13:10:42Z,"","Conan Gray",0.448,0.326,0,-12.119,1,0.0361,0.803,0.0000335,0.44,0.271,84.973,4
2PapeLp1JGMSaYg5trWXmo,"SOUL VACATION","SOUL VACATION","The Vanished People",2024-07-12,185550,52,,2024-10-26T15:23:15Z,"","The Vanished People",0.687,0.579,5,-11.646,0,0.0653,0.0732,0.0013,0.209,0.839,100.114,4
1kF9vY7s9DlcPtJFCMyA3k,"her smile","butterfly / her smile","Keanu Bicol",2022-04-06,235536,56,,2024-10-26T15:23:14Z,"","Keanu Bicol Records",0.573,0.869,1,-7.768,1,0.0298,0.0238,0.292,0.113,0.778,102.528,4
1hYaQRlsuEW4kMjjmjyow3,"Oh Sita Hey Rama (From Sita Ramam (Telugu))","Oh Sita Hey Rama [From Sita Ramam (Telugu)]","Vishal Chandrashekhar,S.P. Charan,Ramya Behara",2022-05-09,246412,46,,2024-10-25T11:59:22Z,"tollywood,telugu pop,kollywood,tamil pop,mollywood","Sony Music Entertainment India Pvt. Ltd.",0.636,0.425,6,-11.722,0,0.0453,0.591,0,0.0908,0.548,170.013,4
5vNRhkKd0yEAg8suGBpjeY,"APT.","APT.","ROSÉ,Bruno Mars",2024-10-18,169917,95,,2024-10-22T17:16:28Z,"k-pop","Atlantic Records",0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
748ih9gzoNJ90rmyF2SH6y,"Welcome To Hyderabad (From Premalu)","Premalu (Original Motion Picture Soundtrack)","Vishnu Vijay,Suhail Koya,Kapil Kapilan,Shakthisree Gopalan",2024-03-06,222604,47,,2024-10-21T16:16:28Z,"malayalam pop,mollywood,malayalam hip hop,kollywood,tamil pop,kannada pop,tollywood,telugu pop","Bhavana Studios",0.699,0.622,9,-8.446,0,0.0454,0.225,0.0015,0.11,0.883,148.033,4
0Yklcs1zXl02fSiLjrp6Re,"Chickana","Chickana","Vidusan Kaneswaran,Supaveen,BSP,Gana Bala",2023-09-01,170000,39,,2024-10-21T14:25:37Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Kadal Records",0.718,0.733,4,-6.235,0,0.0805,0.175,0.0000966,0.162,0.843,179.969,3
2RB3zzgxWc2RRBaJOkSEka,"Senjitaley","Remo (Original Motion Picture Soundtrack)","Anirudh Ravichander",2016-09-05,251333,62,,2024-10-19T16:54:19Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.655,0.941,1,-5.185,1,0.14,0.476,0.00000322,0.215,0.344,88.073,4
0h6Xsod0tukW1ZKGiqaEqx,"Usure - From Sivappu Manjal Pachai","Usure (From Sivappu Manjal Pachai)","Siddhu Kumar,Sudharshan Ashok,Jothi Pushpa",2019-05-31,220000,61,,2024-10-19T16:41:49Z,"kollywood,tamil pop,tamil indie,tollywood","Think Music",0.709,0.395,10,-11.521,1,0.034,0.233,0,0.127,0.495,95.005,4
17dThjNLsDRXsX855um2a1,"never enough","never enough","otuka",2023-02-10,112622,59,,2024-10-18T19:12:59Z,"shoegaze","otuka",0.616,0.846,6,-3.021,1,0.0738,0.00644,0,0.134,0.918,114.184,4
7dFqLUWUZ7CKsEAFwf3d4H,"Yaaro Manathile","Dhaam Dhoom (Original Motion Picture Soundtrack)","Harris Jayaraj,Bombay Jayashri,Krish",2008-08-29,303400,62,,2024-10-17T13:30:44Z,"tamil pop,kollywood,tamil dance","Divo Tv Private Limited",0.661,0.456,9,-8.968,0,0.272,0.671,0.00000748,0.157,0.553,166.92,4
58ys6AEobZzd9e5ctW4Vm2,"Kanna Veesi","Kadhal Ondru Kanden","Siddhu Kumar,rahul,Srinisha Jayaseelan,Vignesh Ramakrishna,Punith",2020-01-05,171974,60,,2024-10-17T13:29:27Z,"kollywood,tamil pop,tamil indie","Kadhal Ondru Kanden",0.598,0.48,6,-8.205,1,0.0511,0.696,0,0.104,0.303,157.082,3
7Clk6LNRqRDeP9zEMjTJX0,"Thean Kudika","Maze in Idhayam","Teejay,Pragathi",2015-07-16,254453,58,,2024-10-17T13:29:03Z,"tamil indie,tamil hip hop,tamil pop,kollywood","TeeJay Melody",0.614,0.588,3,-6.155,0,0.0322,0.549,0.0000061,0.131,0.432,135.846,4
45INGwihwyL537U2JdGuzW,"Chinna Chinna Kangal (From The Greatest Of All Time)","Chinna Chinna Kangal (From The Greatest Of All Time)","Thalapathy Vijay,Yuvan Shankar Raja,Raja Bhavatharini",2024-06-22,269109,62,,2024-10-17T13:28:58Z,"tamil dance,tamil pop,kollywood,tamil hip hop","T-Series",0.389,0.706,10,-5.426,0,0.0578,0.413,0,0.309,0.566,77.908,4
2X485T9Z5Ly0xyaghN73ed,"Let It Happen","Currents","Tame Impala",2015-07-17,467586,81,,2024-10-16T20:20:27Z,"indie,psychedelic pop","Universal Music Australia Pty. Ltd.",0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,4
6uHuw5ynf6PFpJ2adWprxu,"Beer Song - From Diesel","Beer Song (From Diesel)","Dhibu Ninan Thomas,Gana Guna,Rokesh",2023-02-10,196431,70,,2024-10-15T21:16:03Z,"tamil pop,kollywood,tamil dance","Think Music",0.708,0.465,7,-10.267,0,0.12,0.509,0,0.397,0.723,145.992,3
5vUumh0QzTwWlla9hK1XJd,"Paththavaikkum (From Devara Part 1)","Paththavaikkum (From Devara Part 1)","Deepthi Suresh,Anirudh Ravichander,Vignesh Shivan",2024-08-05,222165,73,,2024-10-15T20:45:53Z,"tamil pop,tamil dance,kollywood,tollywood,tamil hip hop,telugu pop","T-Series",0.655,0.599,4,-7.32,1,0.131,0.148,0,0.164,0.652,145.481,3
28NYVsgnpsBm7xKsxxILUJ,"BIKE","BONUS EP","Tanger",2023-01-24,99562,53,,2024-10-15T16:46:21Z,"breakcore,speedcore","SUNDAY",0.779,0.919,7,-0.63,1,0.0827,0.000731,0.274,0.213,0.457,104.991,4
105OnHFNWbj8OlKEK9Ui7w,":3","Nine Lives","Tanger",2023-11-19,102906,44,,2024-10-15T16:38:43Z,"breakcore,speedcore","Tanger",0.628,0.849,6,-7.507,1,0.0282,0.239,0.927,0.0543,0.869,136.402,4
6kjqyysdecNV3UOf5c6yLw,"Insomniac","Insomniac","jomm,readyaimfire27",2021-10-09,131000,37,,2024-10-15T16:36:23Z,"","jomm",0.828,0.557,1,-8.845,1,0.034,0.0943,0.000371,0.0952,0.963,120.001,4
27j5sGsWlhwNtHz5gY5bMB,"Like an idiot","Like an idiot","kakizaki yuta",2023-12-15,130256,45,,2024-10-15T15:34:56Z,"j-pop","kakizaki yuta",0.75,0.67,6,-3.867,0,0.0695,0.037,0,0.374,0.946,117.013,4
60WT3OdTB6D39EK0VzYrzR,"Left Hand","Bleed","Kaz Moon",2019-10-09,65639,46,,2024-10-15T15:04:19Z,"","Old phones",0.668,0.517,6,-9.596,1,0.0418,0.501,0.524,0.587,0.968,110.315,4
5r2xNbyhIG4dl2liYVeE43,"CLUTCH","CLUTCH","The Vanished People,Trickle",2024-10-11,197769,48,,2024-10-15T13:59:02Z,"vocaloid","The Vanished People",0.803,0.686,6,-11.173,1,0.15,0.0385,0.000462,0.0631,0.784,130.012,4
0EBl6YOS1XWsuCi3cXp8JS,"Transformers Prime","Transformers Prime (Music from the Animated Series)","Brian Tyler,Transformers",2012-03-06,201973,46,,2024-10-14T22:37:39Z,"soundtrack","Lakeshore Records",0.262,0.54,4,-10.787,0,0.0413,0.877,0.894,0.112,0.0506,80.204,4
52znRCzVoU4klq1ZlCqVy9,"Serithaana","Serithaana","Vidusan Kaneswaran,Supaveen",2022-01-21,202285,46,,2024-10-14T16:29:30Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Kadal Records",0.759,0.799,10,-6.228,0,0.0457,0.0357,0.00000285,0.0517,0.963,140.038,4
4PEGwWH4tL6H7dGl4uVSPg,"Like a Tattoo","Love Deluxe","Sade",1992-10-26,218000,80,,2024-10-12T14:57:19Z,"","Epic",0.557,0.16,5,-16.302,0,0.0315,0.922,0.000756,0.0996,0.133,136.01,4
00GDUNeJd97qjKp2yrx0OC,"風神","風神","Vaundy",2024-10-12,235543,73,,2024-10-12T13:48:38Z,"j-pop,japanese indie,j-rock","SDR Inc.",0.707,0.639,7,-3.071,1,0.0369,0.0231,0,0.213,0.698,96.984,4
5PNZX8yqzqqAMPpl3UAoaP,"Moongil Thottam","Kadal (Original Motion Picture Soundtrack)","A.R. Rahman,Abhay Jodhpurkar,Harini",2012-12-14,275093,61,,2024-10-12T13:45:31Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,telugu pop,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.501,0.371,7,-11.093,1,0.0291,0.891,0.000114,0.101,0.286,129.871,3
0WdZaKX5zinoPLUyDwMsHX,"Butterflies (feat. Not3s)","AJ Tracey","AJ Tracey,Not3s",2019-02-08,224000,58,,2024-10-11T20:56:26Z,"grime,uk drill,drill,afroswing","AJ Tracey",0.759,0.717,5,-9.439,0,0.179,0.263,0,0.116,0.625,103.938,4
6oj7lGMK3ZLycsubLBs3Tb,"Yamma","Yamma","Jaru Muralee,BSP",2024-03-07,196571,44,,2024-10-10T16:47:23Z,"tamil indie,tamil hip hop,tamil dance","Jaru Muralee",0.447,0.656,0,-5.9,0,0.0707,0.565,0.000127,0.0999,0.52,157.433,3
7rulewysad9ow7ICTIIlUe,"spin you round","spin you round","Rocco",2022-07-27,126610,63,,2024-10-09T23:52:52Z,"","BMG Rights Management (US) LLC",0.663,0.283,1,-15.806,1,0.0899,0.27,0,0.189,0.387,146.228,4
6NKjrtPiLDXsDImQvyak8E,"Poova Vaa","Poova Vaa","Vidusan Kaneswaran,Supaveen,BSP",2023-10-08,225000,41,,2024-10-09T18:42:26Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Kadal Records",0.728,0.551,0,-6.375,0,0.0699,0.2,0,0.146,0.659,159.989,4
12Q1nqblSSyStv2p9ojIy7,"Vanthaley","Vanthaley","Jaru Muralee,AK Sekaren",2021-10-29,184000,42,,2024-10-09T18:23:24Z,"tamil indie,tamil hip hop,tamil dance","Elusic Productions",0.851,0.528,4,-7.092,0,0.0461,0.324,0.00315,0.132,0.895,119.991,4
4QROxOGtSMviE3NydK7Hpo,"Yennai Maatrum Kadhale (From Naanum Rowdy Dhaan)","Rockstar Anirudh Special","Anirudh Ravichander,Vignesh Shivan,Sid Sriram",2023-02-24,274678,64,,2024-10-06T19:02:54Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Divo Tv Private Limited",0.462,0.757,7,-8.052,1,0.102,0.464,0,0.127,0.431,112.483,3
04mAOoQNsXmDJlyupJwmkO,"Waiting Room","Lost Ark Studio Compilation, Vol. 8","Phoebe Bridgers",2016-08-12,393962,74,,2024-10-01T21:43:37Z,"","Randm Records",0.531,0.289,2,-10.065,1,0.0286,0.339,0.000358,0.134,0.12,129.753,4
5tQjffAo8Cc475ISxvnWVa,"Madeleine (ft. Loupe)","Madeleine","Good Kid,Loupe",2024-09-27,171524,43,,2024-09-29T13:03:42Z,"","Good People Record Co.",0.566,0.215,9,-6.829,1,0.0288,0.879,0,0.109,0.353,136.639,3
7KB0zREYCrQU3refE5x0M3,"Manasilaayo (From Vettaiyan)","Manasilaayo (From Vettaiyan)","Anirudh Ravichander,Malaysia Vasudevan,Deepthi Suresh,Yugendran Vasudevan",2024-09-09,235629,71,,2024-09-22T22:15:13Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.701,0.928,1,-3.029,1,0.286,0.018,0.00293,0.074,0.451,150.889,4
2UbUqswNGUYofPyX65o9e6,"Ennadi Maayavi Nee (From VadaChennai)","VadaChennai (Original Motion Picture Soundtrack)","Santhosh Narayanan,Vivek,Sid Sriram",2018-07-28,251000,68,,2024-09-22T22:12:49Z,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood,telugu pop","Divo Tv Private Limited",0.553,0.231,0,-13.363,0,0.0311,0.824,0.00223,0.0972,0.276,119.839,3
0gDwLf7vBAX7470lXfkYpp,"Life of Pazham","Thiruchitrambalam (Original Motion Picture Soundtrack)","Anirudh Ravichander,Vivek",2022-09-24,234514,58,,2024-09-11T19:33:12Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sun Pictures",0.503,0.665,7,-6.302,0,0.0801,0.124,0.000155,0.175,0.597,174.974,3
4H1FLy4H7nS9wy9gg9JeFQ,"Unakku Thaan - From Chithha","Unakku Thaan (From Chithha)","Santhosh Narayanan,Dhvani Kailas,Vivek",2023-09-22,216214,59,,2024-09-10T12:39:34Z,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood","Think Music",0.578,0.389,1,-5.439,0,0.0304,0.875,0.00000128,0.0973,0.559,139.64,3
0BdsMf23c1amsuZxqqFLI0,"Alif","Alif","Dabzee,SA,ABRAW",2024-06-30,181090,57,,2024-09-10T01:14:24Z,"malayalam hip hop,malayalam pop,mollywood,tamil hip hop","Devil Inside",0.85,0.637,4,-7.554,0,0.212,0.727,0.00159,0.0973,0.649,109.933,4
1r9o9yRcuAL8Z7Hx5aFNFp,"Ora Kannala","Ora Kannala","AK Sekaren",2023-06-02,99310,50,,2024-09-10T00:59:02Z,"tamil indie,tamil hip hop,tamil dance","Elusic Records",0.647,0.526,6,-11.683,0,0.0578,0.429,0.0000284,0.105,0.903,173.935,3
6IjINOLuPnJFOKBXt0XzC8,"Tokyo Flash","strobo","Vaundy",2020-05-27,258857,57,,2024-09-07T18:12:19Z,"j-pop,japanese indie,j-rock","SDR Inc.",0.627,0.648,2,-5.212,1,0.0318,0.00255,0.00000517,0.0466,0.614,97.995,4
24uvFK1ceLlMEa5WqZAQoB,"RED OUT","RED OUT","Kenshi Yonezu",2024-08-08,151626,51,,2024-09-06T22:46:01Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.738,0.856,7,-7.268,1,0.0761,0.0317,0.0000442,0.109,0.77,125.023,4
7A5x8fsxuIZhiTV3grJDYD,"Mr. Bubbles","Mr. Bubbles","The Rare Occasions",2024-08-16,158871,25,,2024-09-06T22:44:49Z,"","The Rare Occasions",0.524,0.752,9,-5.632,1,0.0416,0.0000311,0.0000232,0.369,0.544,139.967,4
1C22EnQawXuIsqgnnWcrMR,"Feelin’ Go(o)d","Feelin’ Go(o)d","Fujii Kaze",2024-07-25,259471,66,,2024-09-06T18:36:33Z,"j-pop","Universal Music LLC",0.604,0.763,0,-7.877,1,0.0571,0.0369,0.0000351,0.0975,0.35,105.087,4
0xi0R1BxoTDQWvR7WNiNzx,"Just want to be loved","Just want to be loved","kakizaki yuta",2024-08-16,134876,32,,2024-09-06T18:36:25Z,"j-pop","kakizaki yuta",0.721,0.87,3,-4.178,0,0.034,0.00951,0,0.238,0.976,121.001,4
60GmNHl5av6TXEYasjqoPZ,"American Express","Two Strangers (Carry A Cake Across New York) [Original London Cast Recording]","Two Strangers (Carry A Cake Across New York),Sam Tutty,Dujonna Gift",2024-07-26,180972,41,,2024-09-04T21:13:29Z,"musicals","If I Believed Ltd",0.595,0.524,0,-7.283,0,0.282,0.672,0,0.0799,0.574,75.066,4
7G2om18d9kfV3aNtNfQkzA,"Room For You","Room For You","grentperez,Lyn Lapid",2024-07-26,183373,62,,2024-08-23T14:52:20Z,"","Fast Friends",0.759,0.394,6,-7.399,0,0.0636,0.843,0.00168,0.124,0.501,129.931,4
6OzhuQavVFIz1sZEpQWCw1,"En Rant Ah Konjam Kelu - From Think Indie","En Rant Ah Konjam Kelu (From Think Indie)","vaisagh",2022-12-14,204000,46,,2024-08-17T17:12:23Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Think Music",0.518,0.653,2,-8.946,1,0.124,0.377,0,0.245,0.541,123.153,4
7nzW9nIgTuxhteZk9dQf8e,"Chilla Chilla - From Thunivu","Chilla Chilla (From Thunivu)","Ghibran,Anirudh Ravichander,vaisagh",2022-12-09,222222,51,,2024-08-17T17:00:52Z,"tamil pop,kollywood,devotional,tamil dance,tollywood,tamil hip hop,telugu pop,tamil indie","Zee Music Company",0.609,0.865,7,-6.335,1,0.277,0.00538,0,0.309,0.514,161.848,4
61OJxhoY3Ix50rYVKo8zRK,"Can I Call You Tonight?","Fuzzybrain","Dayglow",2019-11-14,278769,76,,2024-08-16T14:17:35Z,"indie rock","Very Nice Records",0.641,0.842,9,-7.27,1,0.0292,0.134,0.911,0.419,0.499,129.978,4
4ZU57HzgK8hWfeXcqBhWDd,"Kaaka Kadha - From Think Indie","Kaaka Kadha (From Think Indie)","vaisagh",2022-07-11,210000,51,,2024-08-15T01:16:56Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Think Music",0.877,0.494,9,-10.372,0,0.143,0.376,0,0.088,0.64,100.069,4
7vIVeEZCmE0UdfIIDTC9Ho,"170CM from Think Indie","170CM from Think Indie","Paal Dabba,Flameboi",2023-08-25,132480,46,,2024-08-15T00:32:53Z,"tamil hip hop,tamil indie,malayalam hip hop,malayalam pop,tamil dance,tamil pop,mollywood,desi hip hop","Think Music",0.847,0.606,1,-7.555,1,0.268,0.285,0,0.0695,0.661,125.116,4
62zFEHfAYl5kdHYOivj4BC,"International Love (feat. Chris Brown)","Planet Pit (Deluxe Version)","Pitbull,Chris Brown",2011-06-17,227280,83,,2024-08-12T22:00:43Z,"r&b","Mr.305/Polo Grounds Music/J Records",0.67,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.05,4
77OQsnAirm7Ke8EGgBeOxz,"Kadharalz","Indian 2 (Original Motion Picture Soundtrack)","Anirudh Ravichander",2024-06-01,234023,60,,2024-08-12T21:59:33Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.671,0.902,1,-5.411,1,0.298,0.0638,0.00466,0.539,0.735,160.025,4
6dOtVTDdiauQNBQEDOtlAB,"BIRDS OF A FEATHER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,210373,98,,2024-07-25T00:19:57Z,"","Darkroom/Interscope Records",0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
2DQPiyq5H4evGiR1ta6BT4,"Fine line - Instrumental","Fine line (Instrumental)","Kapa Boy",2022-10-14,113880,66,,2024-07-21T17:27:34Z,"","RECORDS",0.64,0.277,0,-16.244,1,0.0323,0.938,0.544,0.0985,0.0534,108.517,4
7iRm4hWVUfKaIJ6cqg15Ca,"From the Start","From the Start","Odd Quartet",2024-02-20,171232,1,,2024-07-17T00:50:30Z,"","2891966 Records DK",0.391,0.162,1,-15.953,1,0.0397,0.956,0.949,0.108,0.22,81.887,4
4h9XlDEW8CkGxri6Bicp6n,"Mr. Fox in the Fields","Mr. Fox in the Fields","Odd Quartet",2021-06-07,69120,14,,2024-07-17T00:49:55Z,"","2891966 Records DK",0.872,0.0332,2,-26.414,1,0.125,0.993,0.96,0.0881,0.967,133.323,4
6FfLg6FFqhCsrFOaHIGkg0,"Honeypie","For Abby","JAWNY",2020-10-27,135581,77,,2024-07-11T18:37:45Z,"bedroom pop","Johnny Utah LLC",0.74,0.688,5,-4.361,0,0.0916,0.061,0,0.138,0.935,115.035,4
4zX90QsIdhSddmsOkuQqyq,"Backwards","Backwards","The Vanished People",2024-03-22,171462,51,,2024-07-07T01:04:43Z,"","The Vanished People",0.593,0.762,0,-8.256,1,0.0989,0.00757,0.000321,0.169,0.783,143.792,4
6dXt4t5jgySnVTeTpT4C0l,"Auf uns","Hey","Andreas Bourani",2014-01-01,240600,63,,2024-07-07T01:04:19Z,"german pop","Vertigo Berlin",0.63,0.886,2,-4.615,1,0.0406,0.011,0,0.0697,0.897,127.96,4
1gO9SZTzqUOdCpGaU6eRlS,"QUEEN OF THE NIGHT","QUEEN OF THE NIGHT","The Vanished People",2023-06-16,164000,56,,2024-07-07T01:00:29Z,"","The Vanished People",0.609,0.679,7,-11.862,0,0.0408,0.0718,0,0.12,0.967,90.032,4
1VHUi73u56DMyiaahlHlNO,"Castaway","Castaway (sped up)","The Vanished People",2023-11-29,206243,56,,2024-07-06T23:50:17Z,"","The Vanished People",0.671,0.672,4,-10.867,0,0.0446,0.025,0.000168,0.349,0.797,127.994,4
1pTkmFDgxz09fg6Mu1mBpH,"Urugi Urugi - From Joe","Urugi Urugi (From Joe)","Siddhu Kumar,Vignesh Ramakrishna,Anand Aravindakshan",2023-05-24,222500,65,,2024-07-06T13:58:55Z,"kollywood,tamil pop,tamil indie","Think Music",0.331,0.507,4,-7.057,1,0.0304,0.825,0.00000111,0.0909,0.482,107.874,4
0MTdYgTZ25sLCO6kVnDoje,"Aasa Kooda - From Think Indie","Aasa Kooda (From Think Indie)","Sai Abhyankkar,Sai Smriti",2024-06-13,215510,75,,2024-07-05T15:22:51Z,"tamil indie,tamil pop,kollywood","Think Music",0.675,0.537,5,-9.401,1,0.0352,0.48,0.00112,0.12,0.534,98.003,4
2tVQhBSJ1SQtb4gX0taaiR,"Jessica","Dreams","Allman Brothers Band",1989-06-20,450600,50,,2024-06-15T16:48:19Z,"southern rock,classic rock,blues rock,country rock","Mercury Records",0.345,0.745,2,-11.021,1,0.0327,0.365,0.735,0.19,0.879,105.058,4
1hrsEHe39nYu1pJx0Nrxd7,"Shine","Beautiful World","Take That",2006-01-01,211506,60,,2024-06-08T13:01:55Z,"","Polydor Records",0.581,0.852,8,-3.4,1,0.0372,0.0312,0,0.103,0.765,90.01,4
3zbKiko8V3u2yn1RcT8xBZ,"青のすみか","ROUNDABOUT","Tatsuya Kitani",2024-01-10,196640,67,,2024-06-01T16:56:03Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.483,0.893,1,-4.842,1,0.205,0.0144,0,0.297,0.651,152.034,4
389rEslJY9vh7TZemIA4y7,"絶対零度","絶対零度","natori",2024-04-05,198483,68,,2024-06-01T16:55:47Z,"j-pop,anime","Sony Music Labels Inc.",0.524,0.987,10,-2.387,0,0.134,0.0000283,0,0.331,0.584,110.455,4
2qSkIjg1o9h3YT9RAgYN75,"Espresso","Espresso","Sabrina Carpenter",2024-04-12,175459,89,,2024-05-25T19:29:45Z,"","Island Records",0.701,0.76,0,-5.478,1,0.0285,0.107,0.0000654,0.185,0.69,103.969,4
1SdqlTmK9P97PntBQrtf85,"Little Foot Big Foot (feat. Young Nudy)","Atavista","Childish Gambino,Young Nudy",2024-05-13,226546,52,,2024-05-23T22:57:25Z,"","Wolf+Rothstein/RCA Records",0.785,0.727,10,-4.967,1,0.0493,0.151,0,0.137,0.672,102.001,4
7ubd6wvhN4TKMwQUy6hR69,"Ladyfingers","Whipped Cream & Other Delights","Herb Alpert & The Tijuana Brass",1965-04-01,164546,66,,2024-05-22T21:25:53Z,"adult standards,exotica","Herb Alpert Presents",0.347,0.299,3,-14.462,1,0.0401,0.979,0.93,0.178,0.556,86.15,4
